STATE_NAME,STATECODE,STATE_FIPS,COUNTY,FORMAL_COUNTY,CNTY_FIPS,total_bldg_area,LandAreaSqMiles,bldg_area_per_sq_mile
Mississippi,MS,28,Wayne,Wayne County,153,778200,810.75,959.8519888991674
Mississippi,MS,28,Webster,Webster County,155,1439700,420.94,3420.202404143108
Mississippi,MS,28,Wilkinson,Wilkinson County,157,1077300,678.11,1588.6803026057719
Mississippi,MS,28,Winston,Winston County,159,1267800,607.25,2087.7727459860025
Mississippi,MS,28,Yalobusha,Yalobusha County,161,719000,467.13,1539.1860938068633
Mississippi,MS,28,Yazoo,Yazoo County,163,1192000,922.95,1291.5109160842949
Missouri,MO,29,Adair,Adair County,001,3215800,567.32,5668.40583797504
Missouri,MO,29,Andrew,Andrew County,003,767600,432.7,1773.9773515137508
Missouri,MO,29,Atchison,Atchison County,005,331300,547.3,605.3352822949023
Missouri,MO,29,Audrain,Audrain County,007,3703200,692.24,5349.589737663238
Missouri,MO,29,Barry,Barry County,009,3606300,778.25,4633.8580147767425
Missouri,MO,29,Barton,Barton County,011,2031000,591.92,3431.2069198540344
Missouri,MO,29,Bates,Bates County,013,1335500,836.69,1596.1706247236132
Missouri,MO,29,Benton,Benton County,015,1175300,704.06,1669.317955856035
Missouri,MO,29,Bollinger,Bollinger County,017,197900,617.91,320.27317894191714
Missouri,MO,29,Boone,Boone County,019,39242700,685.41,57254.34411520112
Missouri,MO,29,Buchanan,Buchanan County,021,22834800,408.03,55963.532093228445
Missouri,MO,29,Butler,Butler County,023,7858900,694.67,11313.141491643515
Missouri,MO,29,Caldwell,Caldwell County,025,305800,426.39,717.1837988695795
Missouri,MO,29,Callaway,Callaway County,027,6613700,834.58,7924.584821107623
Missouri,MO,29,Camden,Camden County,029,8437800,655.92,12864.068788876693
Missouri,MO,29,Cape Girardeau,Cape Girardeau County,031,15700800,578.54,27138.659383966537
Missouri,MO,29,Carroll,Carroll County,033,886100,694.62,1275.6615127695718
Missouri,MO,29,Carter,Carter County,035,174300,507.36,343.5430463576159
Missouri,MO,29,Cass,Cass County,037,15497500,696.84,22239.681992996957
Missouri,MO,29,Cedar,Cedar County,039,960000,474.48,2023.2675771370764
Missouri,MO,29,Chariton,Chariton County,041,386800,751.18,514.9231875183045
Missouri,MO,29,Christian,Christian County,043,11116400,562.65,19757.22029680974
Missouri,MO,29,Clark,Clark County,045,200700,504.69,397.6698567437437
Missouri,MO,29,Clay,Clay County,047,104835300,397.3,263869.3682355902
Missouri,MO,29,Clinton,Clinton County,049,959400,418.96,2289.956081726179
Missouri,MO,29,Cole,Cole County,051,16381500,393.75,41603.80952380953
Missouri,MO,29,Cooper,Cooper County,053,2303700,564.77,4079.0056129043683
Missouri,MO,29,Crawford,Crawford County,055,3450600,742.52,4647.147551581103
Missouri,MO,29,Dade,Dade County,057,203300,490.01,414.88949205118263
Missouri,MO,29,Dallas,Dallas County,059,865600,540.77,1600.6805111230283
Missouri,MO,29,Daviess,Daviess County,061,274400,563.24,487.1813081457283
Missouri,MO,29,DeKalb,DeKalb County,063,1371900,421.36,3255.8857034364914
Missouri,MO,29,Dent,Dent County,065,1154500,752.79,1533.6282362943186
Missouri,MO,29,Douglas,Douglas County,067,406900,813.63,500.10447009082753
Missouri,MO,29,Dunklin,Dunklin County,069,3739800,541.07,6911.859833293289
Missouri,MO,29,Franklin,Franklin County,071,21331600,922.68,23119.174578402046
Missouri,MO,29,Gasconade,Gasconade County,073,1804600,517.8,3485.129393588258
Missouri,MO,29,Gentry,Gentry County,075,510400,491.42,1038.6227666761629
Missouri,MO,29,Greene,Greene County,077,94992100,675.3,140666.5185843329
Missouri,MO,29,Grundy,Grundy County,079,963500,435.28,2213.5177357103476
Missouri,MO,29,Harrison,Harrison County,081,785100,722.5,1086.643598615917
Missouri,MO,29,Henry,Henry County,083,2772100,696.95,3977.473276418681
Missouri,MO,29,Hickory,Hickory County,085,259800,399.09,650.9809817334436
Missouri,MO,29,Holt,Holt County,087,353700,462.69,764.4427154250146
Missouri,MO,29,Howard,Howard County,089,263700,463.85,568.5027487334268
Missouri,MO,29,Howell,Howell County,091,4218400,927.25,4549.366406039364
Missouri,MO,29,Iron,Iron County,093,542600,550.26,986.0793079635082
Missouri,MO,29,Jackson,Jackson County,095,377017800,604.46,623726.6320352049
Missouri,MO,29,Jasper,Jasper County,097,26449100,638.49,41424.454572507006
Missouri,MO,29,Jefferson,Jefferson County,099,26097100,656.63,39743.99585763672
Missouri,MO,29,Johnson,Johnson County,101,9178200,829.28,11067.673162261239
Missouri,MO,29,Knox,Knox County,103,140200,504.01,278.1690839467471
Missouri,MO,29,Laclede,Laclede County,105,4111300,764.72,5376.216131394497
Missouri,MO,29,Lafayette,Lafayette County,107,3037800,628.43,4833.951275400602
Missouri,MO,29,Lawrence,Lawrence County,109,3766900,611.74,6157.681367901396
Missouri,MO,29,Lewis,Lewis County,111,337900,505.04,669.0559163630603
Missouri,MO,29,Lincoln,Lincoln County,113,3859900,626.56,6160.463483146068
Missouri,MO,29,Linn,Linn County,115,997700,615.56,1620.8005718370266
Missouri,MO,29,Livingston,Livingston County,117,2383600,532.33,4477.673623504217
Missouri,MO,29,McDonald,McDonald County,119,1470800,539.48,2726.3290576110326
Missouri,MO,29,Macon,Macon County,121,1132000,801.23,1412.827777292413
Missouri,MO,29,Madison,Madison County,123,1363900,494.39,2758.753211027731
Missouri,MO,29,Maries,Maries County,125,287500,526.98,545.5615013852517
Missouri,MO,29,Marion,Marion County,127,3280300,436.92,7507.781744941865
Missouri,MO,29,Mercer,Mercer County,129,87500,453.84,192.799224396263
Missouri,MO,29,Miller,Miller County,131,2734900,592.6,4615.086061424232
Missouri,MO,29,Mississippi,Mississippi County,133,620000,411.58,1506.390009232713
Missouri,MO,29,Moniteau,Moniteau County,135,629300,415.03,1516.2759318603476
Missouri,MO,29,Monroe,Monroe County,137,489200,647.65,755.3462518335521
Missouri,MO,29,Montgomery,Montgomery County,139,1400800,536.25,2612.214452214452
Missouri,MO,29,Morgan,Morgan County,141,1646500,597.63,2755.049110653749
Missouri,MO,29,New Madrid,New Madrid County,143,3847800,674.84,5701.7959812696345
Missouri,MO,29,Newton,Newton County,145,8694000,624.77,13915.520911695505
Missouri,MO,29,Nodaway,Nodaway County,147,2134300,876.96,2433.74840357599
Missouri,MO,29,Oregon,Oregon County,149,344500,789.8,436.1863762977969
Missouri,MO,29,Osage,Osage County,151,344700,604.35,570.3648548026805
Missouri,MO,29,Ozark,Ozark County,153,266400,744.97,357.5982925486932
Missouri,MO,29,Pemiscot,Pemiscot County,155,1106800,492.54,2247.1271368822836
Missouri,MO,29,Perry,Perry County,157,1140700,474.35,2404.7644144618953
Missouri,MO,29,Pettis,Pettis County,159,8602900,682.22,12610.155081938377
Missouri,MO,29,Phelps,Phelps County,161,7804300,671.78,11617.344964125161
Missouri,MO,29,Pike,Pike County,163,1679700,670.44,2505.3696080186146
Missouri,MO,29,Platte,Platte County,165,45777600,420.19,108945.0010709441
Missouri,MO,29,Polk,Polk County,167,2998600,635.52,4718.340886203424
Missouri,MO,29,Pulaski,Pulaski County,169,6915900,547.1,12641.01626759276
Missouri,MO,29,Putnam,Putnam County,171,159600,517.32,308.5131060078868
Missouri,MO,29,Ralls,Ralls County,173,1913600,469.78,4073.39605772915
Missouri,MO,29,Randolph,Randolph County,175,4371900,482.68,9057.553658738709
Missouri,MO,29,Ray,Ray County,177,1361600,568.81,2393.769448497741
Missouri,MO,29,Reynolds,Reynolds County,179,141000,808.48,174.4013457352068
Missouri,MO,29,Ripley,Ripley County,181,525000,629.54,833.9422435429044
Missouri,MO,29,St. Charles,St. Charles County,183,95433300,560.44,170282.81350367566
Missouri,MO,29,St. Clair,St. Clair County,185,301400,669.98,449.8641750500015
Missouri,MO,29,Ste. Genevieve,Ste. Genevieve County,186,1298600,499.15,2601.6227586897726
Missouri,MO,29,St. Francois,St. Francois County,187,9574000,451.89,21186.57195335148
Missouri,MO,29,St. Louis,St. Louis County,189,406067400,507.8,799660.1024025207
Missouri,MO,29,St. Louis,St. Louis city,189,245550200,507.8,483556.9121701457
Missouri,MO,29,Saline,Saline County,195,1939200,755.5,2566.7769688947715
Missouri,MO,29,Schuyler,Schuyler County,197,78100,307.3,254.1490400260332
Missouri,MO,29,Scotland,Scotland County,199,133200,436.67,305.0358394210731
Missouri,MO,29,Scott,Scott County,201,5656400,419.99,13467.939712850306
Missouri,MO,29,Shannon,Shannon County,203,182500,1003.82,181.80550297862166
Missouri,MO,29,Shelby,Shelby County,205,323700,500.86,646.2883839795552
Missouri,MO,29,Stoddard,Stoddard County,207,1656700,823.22,2012.4632540511648
Missouri,MO,29,Stone,Stone County,209,3267500,464.03,7041.570588108528
Missouri,MO,29,Sullivan,Sullivan County,211,480100,647.98,740.9179295657273
Missouri,MO,29,Taney,Taney County,213,21649400,632.44,34231.5476566947
Missouri,MO,29,Texas,Texas County,215,1137900,1177.27,966.5582236870047
Missouri,MO,29,Vernon,Vernon County,217,2161400,826.4,2615.4404646660214
Missouri,MO,29,Warren,Warren County,219,5300600,428.6,12367.242183854409
Missouri,MO,29,Washington,Washington County,221,818600,759.91,1077.232830203577
Missouri,MO,29,Wayne,Wayne County,223,352100,759.18,463.7898785531758
Missouri,MO,29,Webster,Webster County,225,3248200,592.56,5481.638990144458
Missouri,MO,29,Worth,Worth County,227,83500,266.61,313.19155320505604
Missouri,MO,29,Wright,Wright County,229,1496400,681.77,2194.8751045073855
Montana,MT,30,Beaverhead,Beaverhead County,001,1292000,5541.62,233.14482046766108
Montana,MT,30,Big Horn,Big Horn County,003,738500,4995.46,147.83423348400348
Montana,MT,30,Blaine,Blaine County,005,179100,4227.55,42.364963158330475
Montana,MT,30,Broadwater,Broadwater County,007,341100,1192.54,286.0281416136985
Montana,MT,30,Carbon,Carbon County,009,833900,2048.79,407.0207293085187
Montana,MT,30,Carter,Carter County,011,16200,3340.75,4.849210506622764
Montana,MT,30,Cascade,Cascade County,013,17654200,2698.16,6543.051561063837
Montana,MT,30,Chouteau,Chouteau County,015,215200,3972.49,54.1725718629877
Montana,MT,30,Custer,Custer County,017,1115600,3783.36,294.87016831599425
Montana,MT,30,Daniels,Daniels County,019,56500,1426.11,39.61826226588412
Montana,MT,30,Dawson,Dawson County,021,1593400,2371.87,671.7906124703294
Montana,MT,30,Deer Lodge,Deer Lodge County,023,604000,736.53,820.0616403948244
Montana,MT,30,Fallon,Fallon County,025,224600,1620.77,138.5761088865169
Montana,MT,30,Fergus,Fergus County,027,675800,4339.8,155.72146181851699
Montana,MT,30,Flathead,Flathead County,029,14379500,5087.66,2826.3484588199685
Montana,MT,30,Gallatin,Gallatin County,031,17573300,2602.69,6751.975840380529
Montana,MT,30,Garfield,Garfield County,033,10600,4675.36,2.2672050922281923
Montana,MT,30,Glacier,Glacier County,035,625200,2995.94,208.68241687083184
Montana,MT,30,Golden Valley,Golden Valley County,037,9500,1175.34,8.08276753960556
Montana,MT,30,Granite,Granite County,039,538800,1727.42,311.91024765256856
Montana,MT,30,Hill,Hill County,041,1437200,2898.96,495.76399812346494
Montana,MT,30,Jefferson,Jefferson County,043,245300,1656.26,148.10476615990243
Montana,MT,30,Judith Basin,Judith Basin County,045,37900,1869.82,20.269330737718068
Montana,MT,30,Lake,Lake County,047,2176000,1490.15,1460.255678958494
Montana,MT,30,Lewis and Clark,Lewis and Clark County,049,10143300,3458.83,2932.581248572494
Montana,MT,30,Liberty,Liberty County,051,45900,1430.05,32.096779832872976
Montana,MT,30,Lincoln,Lincoln County,053,1321600,3612.92,365.7983016507423
Montana,MT,30,McCone,McCone County,055,79900,2643.17,30.228853989716892
Montana,MT,30,Madison,Madison County,057,845400,3587.48,235.65288168853903
Montana,MT,30,Meagher,Meagher County,059,70300,2391.91,29.390737945825723
Montana,MT,30,Mineral,Mineral County,061,911100,1219.44,747.1462310568785
Montana,MT,30,Missoula,Missoula County,063,20428800,2593.42,7877.166058717832
Montana,MT,30,Musselshell,Musselshell County,065,176100,1868.16,94.26387461459403
Montana,MT,30,Park,Park County,067,1890600,2803.06,674.4771785120547
Montana,MT,30,Petroleum,Petroleum County,069,6200,1654.87,3.7465178533661256
Montana,MT,30,Phillips,Phillips County,071,240400,5140.04,46.77006404619419
Montana,MT,30,Pondera,Pondera County,073,326900,1622.86,201.43450451671742
Montana,MT,30,Powder River,Powder River County,075,33500,3297.3,10.159827737846117
Montana,MT,30,Powell,Powell County,077,350000,2326.39,150.44768933841704
Montana,MT,30,Prairie,Prairie County,079,14000,1736.74,8.06107995439732
Montana,MT,30,Ravalli,Ravalli County,081,3427600,2390.82,1433.6503793677482
Montana,MT,30,Richland,Richland County,083,1566900,2084.14,751.8208949494756
Montana,MT,30,Roosevelt,Roosevelt County,085,237300,2354.79,100.77331736587976
Montana,MT,30,Rosebud,Rosebud County,087,346700,5010.4,69.19607216988665
Montana,MT,30,Sanders,Sanders County,089,940800,2760.52,340.8053555127295
Montana,MT,30,Sheridan,Sheridan County,091,191800,1677.08,114.365444701505
Montana,MT,30,Silver Bow,Silver Bow County,093,5319200,718.48,7403.407192962922
Montana,MT,30,Stillwater,Stillwater County,095,416700,1795.35,232.09959060907346
Montana,MT,30,Sweet Grass,Sweet Grass County,097,204600,1855.21,110.28401097449884
Montana,MT,30,Teton,Teton County,099,174500,2272.38,76.7917337769211
Montana,MT,30,Toole,Toole County,101,542200,1915.65,283.0370892386396
Montana,MT,30,Treasure,Treasure County,103,15600,977.4,15.960712093308778
Montana,MT,30,Valley,Valley County,105,394600,4925.82,80.10848955097832
Montana,MT,30,Wheatland,Wheatland County,107,106700,1423.2,74.97189432265317
Montana,MT,30,Wibaux,Wibaux County,109,214400,889.27,241.0966298199647
Montana,MT,30,Yellowstone,Yellowstone County,111,35683100,2633.29,13550.767291107322
Nebraska,NE,31,Adams,Adams County,001,4331300,563.27,7689.562731904771
Nebraska,NE,31,Antelope,Antelope County,003,194600,857.22,227.01290217213784
Nebraska,NE,31,Banner,Banner County,007,6500,746.11,8.711852139764915
Nebraska,NE,31,Boone,Boone County,011,288600,686.55,420.362682980118
Nebraska,NE,31,Box Butte,Box Butte County,013,916100,1075.29,851.9562164625357
Nebraska,NE,31,Boyd,Boyd County,015,35700,539.94,66.11845760640071
Nebraska,NE,31,Brown,Brown County,017,263700,1221.33,215.91216133231805
Nebraska,NE,31,Buffalo,Buffalo County,019,9390600,968.11,9699.9307929884
Nebraska,NE,31,Burt,Burt County,021,345400,491.58,702.6323284104317
Nebraska,NE,31,Butler,Butler County,023,210600,584.91,360.05539313740576
Nebraska,NE,31,Cass,Cass County,025,2364800,557.45,4242.1741860256525
Nebraska,NE,31,Cedar,Cedar County,027,396000,740.31,534.9110507760263
Nebraska,NE,31,Chase,Chase County,029,131000,894.42,146.4636300619396
Nebraska,NE,31,Cherry,Cherry County,031,269900,5960.42,45.282043882813625
Nebraska,NE,31,Cheyenne,Cheyenne County,033,3326700,1196.29,2780.84745337669
Nebraska,NE,31,Clay,Clay County,035,154300,572.29,269.61855003582104
Nebraska,NE,31,Colfax,Colfax County,037,182500,411.66,443.327017441578
Nebraska,NE,31,Cuming,Cuming County,039,488100,570.62,855.385370298973
Nebraska,NE,31,Custer,Custer County,041,613300,2575.52,238.1266695657576
Nebraska,NE,31,Dakota,Dakota County,043,3686000,264.26,13948.384167108152
Nebraska,NE,31,Dawes,Dawes County,045,1468800,1396.46,1051.8024146771122
Nebraska,NE,31,Dawson,Dawson County,047,3532700,1013.1,3487.020037508637
Nebraska,NE,31,Deuel,Deuel County,049,78500,439.85,178.46993293168126
Nebraska,NE,31,Dixon,Dixon County,051,1219900,476.23,2561.5773890767064
Nebraska,NE,31,Dodge,Dodge County,053,7483800,528.71,14154.82967978665
Nebraska,NE,31,Douglas,Douglas County,055,254131000,328.46,773704.5606770993
Nebraska,NE,31,Dundy,Dundy County,057,23300,919.68,25.33489909533751
Nebraska,NE,31,Fillmore,Fillmore County,059,555400,575.37,965.2918991257799
Nebraska,NE,31,Franklin,Franklin County,061,53800,575.82,93.43197527004966
Nebraska,NE,31,Frontier,Frontier County,063,51300,974.59,52.63751936711848
Nebraska,NE,31,Furnas,Furnas County,065,401800,719.13,558.730688470791
Nebraska,NE,31,Gage,Gage County,067,3197000,851.49,3754.5948866105296
Nebraska,NE,31,Garden,Garden County,069,93600,1704.28,54.920552960781094
Nebraska,NE,31,Garfield,Garfield County,071,77200,569.79,135.48851331192193
Nebraska,NE,31,Gosper,Gosper County,073,17100,458.16,37.32320586694604
Nebraska,NE,31,Grant,Grant County,075,16500,776.22,21.256860168508926
Nebraska,NE,31,Greeley,Greeley County,077,35600,569.81,62.476966006212606
Nebraska,NE,31,Hall,Hall County,079,11535200,546.29,21115.524721301874
Nebraska,NE,31,Hamilton,Hamilton County,081,541100,542.88,996.7211906867079
Nebraska,NE,31,Harlan,Harlan County,083,227900,553.47,411.76576869568356
Nebraska,NE,31,Hayes,Hayes County,085,1400,713.06,1.9633691414467227
Nebraska,NE,31,Hitchcock,Hitchcock County,087,114200,709.94,160.8586641124602
Nebraska,NE,31,Holt,Holt County,089,603000,2412.4,249.95854750455976
Nebraska,NE,31,Hooker,Hooker County,091,11200,721.12,15.531395606833813
Nebraska,NE,31,Howard,Howard County,093,140800,569.34,247.30389573892575
Nebraska,NE,31,Jefferson,Jefferson County,095,489100,570.19,857.7842473561443
Nebraska,NE,31,Johnson,Johnson County,097,160500,376.05,426.8049461507778
Nebraska,NE,31,Kearney,Kearney County,099,260800,516.24,505.1913838524717
Nebraska,NE,31,Keith,Keith County,101,1071600,1061.6,1009.4197437829691
Nebraska,NE,31,Keya Paha,Keya Paha County,103,2400,773.07,3.1045054134813146
Nebraska,NE,31,Kimball,Kimball County,105,241900,951.85,254.13668119976887
Nebraska,NE,31,Knox,Knox County,107,825500,1108.35,744.8008300627059
Nebraska,NE,31,Lancaster,Lancaster County,109,119281100,837.55,142416.69154080353
Nebraska,NE,31,Lincoln,Lincoln County,111,5777900,2564.07,2253.4096183021525
Nebraska,NE,31,Logan,Logan County,113,5000,570.66,8.761784600287386
Nebraska,NE,31,McPherson,McPherson County,117,3400,858.98,3.9581829611865236
Nebraska,NE,31,Madison,Madison County,119,8870800,572.74,15488.354227048923
Nebraska,NE,31,Merrick,Merrick County,121,528200,484.88,1089.3416927899686
Nebraska,NE,31,Morrill,Morrill County,123,98900,1423.84,69.46005169120126
Nebraska,NE,31,Nance,Nance County,125,75800,441.63,171.63689060978646
Nebraska,NE,31,Nemaha,Nemaha County,127,885500,407.38,2173.646227109824
Nebraska,NE,31,Nuckolls,Nuckolls County,129,225900,575.16,392.7602754016274
Nebraska,NE,31,Otoe,Otoe County,131,2172700,615.63,3529.2302194499944
Nebraska,NE,31,Pawnee,Pawnee County,133,99500,431.08,230.81562586990813
Nebraska,NE,31,Perkins,Perkins County,135,44000,883.34,49.81094482305794
Nebraska,NE,31,Phelps,Phelps County,137,1169900,539.79,2167.3243298319717
Nebraska,NE,31,Pierce,Pierce County,139,175200,573.25,305.6258177060619
Nebraska,NE,31,Platte,Platte County,141,5326900,674.06,7902.708957659556
Nebraska,NE,31,Polk,Polk County,143,193400,438.35,441.19995437435836
Nebraska,NE,31,Red Willow,Red Willow County,145,1903600,716.99,2654.988214619451
Nebraska,NE,31,Richardson,Richardson County,147,643100,551.84,1165.3740214554944
Nebraska,NE,31,Rock,Rock County,149,19300,1008.32,19.140748968581402
Nebraska,NE,31,Saline,Saline County,151,1708600,574.02,2976.551339674576
Nebraska,NE,31,Sarpy,Sarpy County,153,59591400,238.99,249346.83459558975
Nebraska,NE,31,Saunders,Saunders County,155,1266700,750.23,1688.4155525638803
Nebraska,NE,31,Scotts Bluff,Scotts Bluff County,157,4633600,739.4,6266.702731944821
Nebraska,NE,31,Seward,Seward County,159,1447900,571.43,2533.8186654533365
Nebraska,NE,31,Sheridan,Sheridan County,161,183100,2440.86,75.01454405414485
Nebraska,NE,31,Sherman,Sherman County,163,81900,565.83,144.74312072530617
Nebraska,NE,31,Sioux,Sioux County,165,12500,2066.74,6.0481724842021745
Nebraska,NE,31,Stanton,Stanton County,167,58500,427.95,136.6982124079916
Nebraska,NE,31,Thayer,Thayer County,169,170900,573.81,297.8337777313048
Nebraska,NE,31,Thomas,Thomas County,171,41100,713.24,57.62436206606472
Nebraska,NE,31,Thurston,Thurston County,173,94200,393.58,239.34142995070889
Nebraska,NE,31,Valley,Valley County,175,355200,568.05,625.2970689199894
Nebraska,NE,31,Washington,Washington County,177,4481100,389.96,11491.17858241871
Nebraska,NE,31,Wayne,Wayne County,179,606700,442.92,1369.7733224961619
Nebraska,NE,31,Webster,Webster County,181,91400,574.91,158.98140578525334
Nebraska,NE,31,Wheeler,Wheeler County,183,5800,575.18,10.083799853958762
Nebraska,NE,31,York,York County,185,2811100,572.51,4910.132574103509
Nevada,NV,32,Churchill,Churchill County,001,3008800,4930.46,610.2473197227033
Nevada,NV,32,Clark,Clark County,003,833004900,7891.43,105558.16879830397
Nevada,NV,32,Douglas,Douglas County,005,10896900,709.72,15353.801499182775
Nevada,NV,32,Elko,Elko County,007,8270000,17169.83,481.6588166568917
Nevada,NV,32,Esmeralda,Esmeralda County,009,196800,3581.88,54.943214178029415
Nevada,NV,32,Eureka,Eureka County,011,159000,4175.68,38.0776304697678
Nevada,NV,32,Humboldt,Humboldt County,013,1706000,9640.76,176.95700338977426
Nevada,NV,32,Lander,Lander County,015,512500,5490.11,93.3496778753067
Nevada,NV,32,Lincoln,Lincoln County,017,154300,10633.2,14.511153744874543
Nevada,NV,32,Lyon,Lyon County,019,12155300,2001.19,6074.035948610576
Nevada,NV,32,Mineral,Mineral County,021,2320800,3752.84,618.4116562390083
Nevada,NV,32,Nye,Nye County,023,3793600,18181.92,208.64683157774317
Nevada,NV,32,Pershing,Pershing County,027,519800,6036.56,86.10864465854725
Nevada,NV,32,Storey,Storey County,029,28156000,262.92,107089.60900654191
Nevada,NV,32,Washoe,Washoe County,031,216533600,6302.37,34357.48773873955
Nevada,NV,32,White Pine,White Pine County,033,916600,8875.65,103.27130970689471
Nevada,NV,32,Carson City,Carson City,510,17900900,144.66,123744.64261025854
New Hampshire,NH,33,Belknap,Belknap County,001,11374700,400.23,28420.408265247483
New Hampshire,NH,33,Carroll,Carroll County,003,7188700,931.06,7720.984684123473
New Hampshire,NH,33,Cheshire,Cheshire County,005,11725000,706.66,16592.137661676054
New Hampshire,NH,33,Coos,Coos County,007,4116000,1794.69,2293.432291927854
New Hampshire,NH,33,Grafton,Grafton County,009,15147900,1708.75,8864.901243599123
New Hampshire,NH,33,Hillsborough,Hillsborough County,011,134207000,876.14,153179.85710046338
New Hampshire,NH,33,Merrimack,Merrimack County,013,32980700,934.12,35306.70577655976
New Hampshire,NH,33,Rockingham,Rockingham County,015,88675200,694.72,127641.63979732842
New Hampshire,NH,33,Strafford,Strafford County,017,29198500,368.98,79133.0153395848
New Hampshire,NH,33,Sullivan,Sullivan County,019,6512000,537.31,12119.632986544082
New Jersey,NJ,34,Atlantic,Atlantic County,001,96054300,555.7,172852.79827244914
New Jersey,NJ,34,Bergen,Bergen County,003,301814500,233.01,1295285.610059654
New Jersey,NJ,34,Burlington,Burlington County,005,141770800,798.58,177528.61328858722
New Jersey,NJ,34,Camden,Camden County,007,163377000,221.26,738393.7449154841
New Jersey,NJ,34,Cape May,Cape May County,009,14939000,251.43,59416.139681024535
New Jersey,NJ,34,Cumberland,Cumberland County,011,37837200,483.7,78224.51933016333
New Jersey,NJ,34,Essex,Essex County,013,280123300,126.21,2219501.624276999
New Jersey,NJ,34,Gloucester,Gloucester County,015,92092600,322.01,285992.9815844229
New Jersey,NJ,34,Hudson,Hudson County,017,377238300,46.19,8167098.939164322
New Jersey,NJ,34,Hunterdon,Hunterdon County,019,31333700,427.82,73240.38146884204
New Jersey,NJ,34,Mercer,Mercer County,021,144932900,224.56,645408.3541147133
New Jersey,NJ,34,Middlesex,Middlesex County,023,420892100,308.91,1362507.202745136
New Jersey,NJ,34,Monmouth,Monmouth County,025,159369700,468.79,339959.6834403464
New Jersey,NJ,34,Morris,Morris County,027,177960900,460.18,386720.1964448694
New Jersey,NJ,34,Ocean,Ocean County,029,80606500,628.78,128195.0761792678
New Jersey,NJ,34,Passaic,Passaic County,031,134665200,184.59,729536.8113115553
New Jersey,NJ,34,Salem,Salem County,033,17434100,331.9,52528.17113588431
New Jersey,NJ,34,Somerset,Somerset County,035,121725100,301.81,403316.9875086975
New Jersey,NJ,34,Sussex,Sussex County,037,17161300,519.01,33065.45153272577
New Jersey,NJ,34,Union,Union County,039,189887900,102.86,1846081.0810810812
New Jersey,NJ,34,Warren,Warren County,041,32794200,356.92,91881.09380253278
New Mexico,NM,35,Bernalillo,Bernalillo County,001,233742500,1160.83,201358.0799944867
New Mexico,NM,35,Catron,Catron County,003,33100,6923.69,4.78068775465106
New Mexico,NM,35,Chaves,Chaves County,005,7860600,6065.28,1295.999525166192
New Mexico,NM,35,Cibola,Cibola County,006,2359800,4539.48,519.8392767453541
New Mexico,NM,35,Colfax,Colfax County,007,1438400,3758.06,382.7506745501668
New Mexico,NM,35,Curry,Curry County,009,5669600,1404.8,4035.8769931662873
New Mexico,NM,35,De Baca,De Baca County,011,17300,2322.62,7.448484900672517
New Mexico,NM,35,Eddy,Eddy County,015,6720900,4175.73,1609.514983008959
New Mexico,NM,35,Grant,Grant County,017,2592500,3961.63,654.4023545863697
New Mexico,NM,35,Guadalupe,Guadalupe County,019,403600,3030.48,133.18022227501913
New Mexico,NM,35,Harding,Harding County,021,10800,2125.44,5.08130081300813
New Mexico,NM,35,Hidalgo,Hidalgo County,023,427000,3436.86,124.24131329178377
New Mexico,NM,35,Lea,Lea County,025,8660000,4390.93,1972.2473371244814
New Mexico,NM,35,Lincoln,Lincoln County,027,3240400,4831.09,670.7389015729369
New Mexico,NM,35,Los Alamos,Los Alamos County,028,2601100,109.17,23826.142713199595
New Mexico,NM,35,Luna,Luna County,029,3372200,2965.19,1137.262704919415
New Mexico,NM,35,McKinley,McKinley County,031,4503600,5449.81,826.3774333417127
New Mexico,NM,35,Mora,Mora County,033,20400,1931.27,10.562997405852109
New Mexico,NM,35,Otero,Otero County,035,6578900,6613.21,994.8118992138462
New Mexico,NM,35,Quay,Quay County,037,944600,2874.35,328.6308208812427
New Mexico,NM,35,Rio Arriba,Rio Arriba County,039,1891500,5860.84,322.7353075668334
New Mexico,NM,35,Roosevelt,Roosevelt County,041,1694200,2447.43,692.2363458811897
New Mexico,NM,35,Sandoval,Sandoval County,043,21620300,3710.65,5826.553299287187
New Mexico,NM,35,San Juan,San Juan County,045,11574200,5513.07,2099.411035956373
New Mexico,NM,35,San Miguel,San Miguel County,047,2404700,4715.82,509.9219223804132
New Mexico,NM,35,Santa Fe,Santa Fe County,049,36646500,1909.41,19192.57781199428
New Mexico,NM,35,Sierra,Sierra County,051,1515600,4178.96,362.67396672856404
New Mexico,NM,35,Socorro,Socorro County,053,990800,6646.68,149.0669025739166
New Mexico,NM,35,Taos,Taos County,055,3058600,2203.11,1388.3101615443622
New Mexico,NM,35,Torrance,Torrance County,057,1457700,3344.85,435.8042961567783
New Mexico,NM,35,Union,Union County,059,214700,3823.74,56.14921516630315
New Mexico,NM,35,Valencia,Valencia County,061,12523500,1066.18,11746.140426569622
New York,NY,36,Albany,Albany County,001,161114800,522.8,308176.740627391
New York,NY,36,Allegany,Allegany County,003,4259700,1029.31,4138.4033964500495
New York,NY,36,Bronx,Bronx County,005,470894800,42.1,11185149.643705463
New York,NY,36,Broome,Broome County,007,63671300,705.77,90215.36761267835
New York,NY,36,Cattaraugus,Cattaraugus County,009,11833400,1308.35,9044.521725837889
